Evaluation_setting,ML,Release,Precision,Recall,F1-score,MCC
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.5,0.3333333333333333,0.4,0.39005404963393536
Within-release,RF,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5700877125495689
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49076843677704596
Within-release,RF,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49076843677704596
Within-release,RF,groovy-1_6_BETA_1,0.5,0.3333333333333333,0.4,0.3902828142584365
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.02165232674872103
Within-release,RF,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5700877125495689
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49076843677704596
Within-release,RF,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49076843677704596
Within-release,RF,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49076843677704596
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.02165232674872103
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5700877125495689
Within-release,RF,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49076843677704596
Within-release,RF,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49076843677704596
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.6666666666666666,0.8,0.811377429642539
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.02192645048267573
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.5,0.6666666666666666,0.6983225049986964
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.02165232674872103
Within-release,RF,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5700877125495689
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.3333333333333333,0.25,0.28571428571428575,0.2578155966122687
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,RF,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5700877125495689
Within-release,RF,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5700877125495689
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49076843677704596
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.6666666666666666,0.8,0.811377429642539
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5700877125495689
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49076843677704596
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49076843677704596
Within-release,RF,groovy-1_6_BETA_1,1.0,0.5,0.6666666666666666,0.6983225049986964
Within-release,RF,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49076843677704596
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.5,0.3333333333333333,0.4,0.3902828142584365
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5700877125495689
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49076843677704596
Within-release,RF,groovy-1_6_BETA_1,1.0,0.25,0.4,0.49076843677704596
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.6666666666666666,0.8,0.811377429642539
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,-0.02165232674872103
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,RF,groovy-1_6_BETA_1,1.0,0.3333333333333333,0.5,0.5701779377163204
Within-release,RF,groovy-1_6_BETA_1,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_1,1.0,0.6666666666666666,0.8,0.8113124232385855
Within-release,RF,groovy-1_6_BETA_2,0.5,0.25,0.3333333333333333,0.333256245490707
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,0.5,0.3333333333333333,0.4,0.3915430673019401
Within-release,RF,groovy-1_6_BETA_2,1.0,0.25,0.4,0.49150079726066076
Within-release,RF,groovy-1_6_BETA_2,1.0,0.25,0.4,0.49150079726066076
Within-release,RF,groovy-1_6_BETA_2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6549019607843137
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.5,0.25,0.3333333333333333,0.333256245490707
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02014148736276902
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02014148736276902
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02014148736276902
Within-release,RF,groovy-1_6_BETA_2,1.0,0.6666666666666666,0.8,0.8117356273332904
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,1.0,0.6666666666666666,0.8,0.8117356273332904
Within-release,RF,groovy-1_6_BETA_2,1.0,0.25,0.4,0.49150079726066076
Within-release,RF,groovy-1_6_BETA_2,0.5,0.25,0.3333333333333333,0.333256245490707
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,1.0,0.6666666666666666,0.8,0.8117356273332904
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,1.0,0.25,0.4,0.49150079726066076
Within-release,RF,groovy-1_6_BETA_2,0.5,0.3333333333333333,0.4,0.3915430673019401
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.6666666666666666,0.5,0.5714285714285715,0.5606732120242913
Within-release,RF,groovy-1_6_BETA_2,1.0,0.5,0.6666666666666666,0.6990252954195317
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,1.0,0.25,0.4,0.49150079726066076
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02014148736276902
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,1.0,0.6666666666666666,0.8,0.8117356273332904
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,1.0,0.6666666666666666,0.8,0.8117356273332904
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,1.0,0.25,0.4,0.49150079726066076
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02014148736276902
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,1.0,0.6666666666666666,0.8,0.8117356273332904
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,1.0,0.25,0.4,0.49150079726066076
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,1.0,1.0,1.0,1.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02014148736276902
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,1.0,0.25,0.4,0.49150079726066076
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,-0.02014148736276902
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,1.0,0.3333333333333333,0.5,0.5706754752784556
Within-release,RF,groovy-1_6_BETA_2,0.0,0.0,0.0,0.0
Within-release,RF,hbase-0.94.0,1.0,0.375,0.5454545454545454,0.5974706301117686
Within-release,RF,hbase-0.94.0,1.0,0.25,0.4,0.4855041562276122
Within-release,RF,hbase-0.94.0,1.0,0.25,0.4,0.4855041562276122
Within-release,RF,hbase-0.94.0,1.0,0.625,0.7692307692307693,0.7788566280509035
Within-release,RF,hbase-0.94.0,1.0,0.42857142857142855,0.6,0.6418160779750656
Within-release,RF,hbase-0.94.0,1.0,0.5714285714285714,0.7272727272727273,0.7446176505727987
Within-release,RF,hbase-0.94.0,1.0,0.2857142857142857,0.4444444444444445,0.521387245906701
Within-release,RF,hbase-0.94.0,0.6666666666666666,0.2857142857142857,0.4,0.4125143236626951
Within-release,RF,hbase-0.94.0,0.75,0.42857142857142855,0.5454545454545454,0.5451664941693705
Within-release,RF,hbase-0.94.0,1.0,0.42857142857142855,0.6,0.641688947919748
Within-release,RF,hbase-0.94.0,0.7142857142857143,0.625,0.6666666666666666,0.6433153329469287
Within-release,RF,hbase-0.94.0,1.0,0.625,0.7692307692307693,0.7788566280509035
Within-release,RF,hbase-0.94.0,0.75,0.375,0.5,0.5059255866481377
Within-release,RF,hbase-0.94.0,0.6666666666666666,0.25,0.36363636363636365,0.3822202684216702
Within-release,RF,hbase-0.94.0,1.0,0.7142857142857143,0.8333333333333333,0.8367445504547371
Within-release,RF,hbase-0.94.0,1.0,0.2857142857142857,0.4444444444444445,0.521387245906701
Within-release,RF,hbase-0.94.0,1.0,0.5714285714285714,0.7272727272727273,0.7446176505727987
Within-release,RF,hbase-0.94.0,1.0,0.42857142857142855,0.6,0.641688947919748
Within-release,RF,hbase-0.94.0,0.0,0.0,0.0,-0.026207120918047958
Within-release,RF,hbase-0.94.0,0.0,0.0,0.0,0.0
Within-release,RF,hbase-0.94.0,0.8333333333333334,0.625,0.7142857142857143,0.7029591015721908
Within-release,RF,hbase-0.94.0,1.0,0.25,0.4,0.4855041562276122
Within-release,RF,hbase-0.94.0,1.0,0.25,0.4,0.4855041562276122
Within-release,RF,hbase-0.94.0,1.0,0.125,0.2222222222222222,0.3416800887070652
Within-release,RF,hbase-0.94.0,0.6666666666666666,0.2857142857142857,0.4,0.41275040704793775
Within-release,RF,hbase-0.94.0,1.0,0.42857142857142855,0.6,0.641688947919748
Within-release,RF,hbase-0.94.0,1.0,0.42857142857142855,0.6,0.641688947919748
Within-release,RF,hbase-0.94.0,1.0,0.7142857142857143,0.8333333333333333,0.8366600265340757
Within-release,RF,hbase-0.94.0,1.0,0.42857142857142855,0.6,0.641688947919748
Within-release,RF,hbase-0.94.0,1.0,0.2857142857142857,0.4444444444444445,0.521387245906701
Within-release,RF,hbase-0.94.0,0.75,0.375,0.5,0.5059255866481377
Within-release,RF,hbase-0.94.0,1.0,0.25,0.4,0.4855041562276122
Within-release,RF,hbase-0.94.0,1.0,0.125,0.2222222222222222,0.3416800887070652
Within-release,RF,hbase-0.94.0,0.6666666666666666,0.25,0.36363636363636365,0.3822202684216702
Within-release,RF,hbase-0.94.0,1.0,0.42857142857142855,0.6,0.6418160779750656
Within-release,RF,hbase-0.94.0,0.8,0.5714285714285714,0.6666666666666666,0.6573757351339166
Within-release,RF,hbase-0.94.0,1.0,0.7142857142857143,0.8333333333333333,0.8366600265340757
Within-release,RF,hbase-0.94.0,1.0,0.14285714285714285,0.25,0.3668996928526714
Within-release,RF,hbase-0.94.0,1.0,1.0,1.0,1.0
Within-release,RF,hbase-0.94.0,1.0,0.42857142857142855,0.6,0.641688947919748
Within-release,RF,hbase-0.94.0,1.0,0.375,0.5454545454545454,0.5974706301117686
Within-release,RF,hbase-0.94.0,1.0,0.125,0.2222222222222222,0.3416800887070652
Within-release,RF,hbase-0.94.0,1.0,0.375,0.5454545454545454,0.5974706301117686
Within-release,RF,hbase-0.94.0,0.75,0.375,0.5,0.5059255866481377
Within-release,RF,hbase-0.94.0,0.5,0.2857142857142857,0.36363636363636365,0.3460358733183289
Within-release,RF,hbase-0.94.0,0.75,0.42857142857142855,0.5454545454545454,0.5451664941693705
Within-release,RF,hbase-0.94.0,1.0,0.2857142857142857,0.4444444444444445,0.521387245906701
Within-release,RF,hbase-0.94.0,1.0,0.8571428571428571,0.923076923076923,0.9211323729436766
Within-release,RF,hbase-0.94.0,1.0,0.5714285714285714,0.7272727272727273,0.7446176505727987
Within-release,RF,hbase-0.94.0,1.0,0.2857142857142857,0.4444444444444445,0.521387245906701
Within-release,RF,hbase-0.94.0,1.0,0.5,0.6666666666666666,0.6932405962375866
Within-release,RF,hbase-0.94.0,1.0,0.375,0.5454545454545454,0.5974706301117686
Within-release,RF,hbase-0.94.0,1.0,0.5,0.6666666666666666,0.6932405962375866
Within-release,RF,hbase-0.94.0,0.75,0.375,0.5,0.5059255866481377
Within-release,RF,hbase-0.94.0,1.0,0.8571428571428571,0.923076923076923,0.9211793682944862
Within-release,RF,hbase-0.94.0,1.0,0.14285714285714285,0.25,0.3668996928526714
Within-release,RF,hbase-0.94.0,1.0,0.5714285714285714,0.7272727272727273,0.7446176505727987
Within-release,RF,hbase-0.94.0,1.0,0.2857142857142857,0.4444444444444445,0.521387245906701
Within-release,RF,hbase-0.94.0,0.8,0.5714285714285714,0.6666666666666666,0.6573757351339166
Within-release,RF,hbase-0.94.0,0.5,0.14285714285714285,0.22222222222222224,0.24207264988525407
Within-release,RF,hbase-0.94.0,1.0,0.375,0.5454545454545454,0.5974706301117686
Within-release,RF,hbase-0.94.0,1.0,0.375,0.5454545454545454,0.5974706301117686
Within-release,RF,hbase-0.94.0,0.75,0.375,0.5,0.5059255866481377
Within-release,RF,hbase-0.94.0,1.0,0.125,0.2222222222222222,0.3416800887070652
Within-release,RF,hbase-0.94.0,1.0,0.5714285714285714,0.7272727272727273,0.7447293795329252
Within-release,RF,hbase-0.94.0,1.0,0.2857142857142857,0.4444444444444445,0.521387245906701
Within-release,RF,hbase-0.94.0,0.75,0.42857142857142855,0.5454545454545454,0.5451664941693705
Within-release,RF,hbase-0.94.0,1.0,0.7142857142857143,0.8333333333333333,0.8366600265340757
Within-release,RF,hbase-0.94.0,0.75,0.42857142857142855,0.5454545454545454,0.5451664941693705
Within-release,RF,hbase-0.94.0,1.0,0.2857142857142857,0.4444444444444445,0.521387245906701
Within-release,RF,hbase-0.94.0,1.0,0.375,0.5454545454545454,0.5974706301117686
Within-release,RF,hbase-0.94.0,1.0,0.25,0.4,0.4855041562276122
Within-release,RF,hbase-0.94.0,1.0,0.375,0.5454545454545454,0.5974706301117686
Within-release,RF,hbase-0.94.0,1.0,0.5,0.6666666666666666,0.6932405962375866
Within-release,RF,hbase-0.94.0,1.0,0.2857142857142857,0.4444444444444445,0.5215151215238365
Within-release,RF,hbase-0.94.0,1.0,0.2857142857142857,0.4444444444444445,0.521387245906701
Within-release,RF,hbase-0.94.0,0.8,0.5714285714285714,0.6666666666666666,0.6573757351339166
Within-release,RF,hbase-0.94.0,1.0,0.42857142857142855,0.6,0.641688947919748
Within-release,RF,hbase-0.94.0,1.0,0.14285714285714285,0.25,0.3668996928526714
Within-release,RF,hbase-0.94.0,1.0,0.5714285714285714,0.7272727272727273,0.7446176505727987
Within-release,RF,hbase-0.94.0,1.0,0.125,0.2222222222222222,0.3416800887070652
Within-release,RF,hbase-0.94.0,1.0,0.75,0.8571428571428571,0.8574080212194688
Within-release,RF,hbase-0.94.0,0.75,0.375,0.5,0.5059255866481377
Within-release,RF,hbase-0.94.0,1.0,0.25,0.4,0.4855041562276122
Within-release,RF,hbase-0.94.0,1.0,0.5714285714285714,0.7272727272727273,0.7447293795329252
Within-release,RF,hbase-0.94.0,1.0,0.5714285714285714,0.7272727272727273,0.7446176505727987
Within-release,RF,hbase-0.94.0,1.0,0.7142857142857143,0.8333333333333333,0.8366600265340757
